Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1148705,-,-,-,42.49,-76.5,-5,225,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI
2010,1,3,21,0,0
2010,1,3,21,30,0
2010,1,3,22,0,0
2010,1,3,22,30,0
2010,1,3,23,0,0
2010,1,3,23,30,0
2010,1,4,0,0,0
2010,1,4,0,30,0
2010,1,4,1,0,0
2010,1,4,1,30,0
2010,1,4,2,0,0
2010,1,4,2,30,0
2010,1,4,3,0,0
2010,1,4,3,30,0
2010,1,4,4,0,0
2010,1,4,4,30,0
2010,1,4,5,0,0
2010,1,4,5,30,0
2010,1,4,6,0,0
2010,1,4,6,30,0
2010,1,4,7,0,0
2010,1,4,7,30,0
2010,1,4,8,0,2
2010,1,4,8,30,8
2010,1,4,9,0,25
2010,1,4,9,30,68
2010,1,4,10,0,59
2010,1,4,10,30,59
2010,1,4,11,0,71
2010,1,4,11,30,107
2010,1,4,12,0,112
2010,1,4,12,30,71
2010,1,4,13,0,67
2010,1,4,13,30,52
2010,1,4,14,0,27
2010,1,4,14,30,32
2010,1,4,15,0,30
2010,1,4,15,30,7
2010,1,4,16,0,4
2010,1,4,16,30,0
2010,1,4,17,0,0
2010,1,4,17,30,0
2010,1,4,18,0,0
2010,1,4,18,30,0
2010,1,4,19,0,0
2010,1,4,19,30,0
2010,1,4,20,0,0
2010,1,4,20,30,0
2010,1,4,21,0,0
2010,1,4,21,30,0
2010,1,4,22,0,0
2010,1,4,22,30,0
2010,1,4,23,0,0
2010,1,4,23,30,0
2010,1,5,0,0,0
2010,1,5,0,30,0
2010,1,5,1,0,0
2010,1,5,1,30,0
2010,1,5,2,0,0
2010,1,5,2,30,0
2010,1,5,3,0,0
2010,1,5,3,30,0
2010,1,5,4,0,0
2010,1,5,4,30,0
2010,1,5,5,0,0
2010,1,5,5,30,0
2010,1,5,6,0,0
2010,1,5,6,30,0
2010,1,5,7,0,0
2010,1,5,7,30,0
2010,1,5,8,0,4
2010,1,5,8,30,13
2010,1,5,9,0,172
2010,1,5,9,30,79
2010,1,5,10,0,62
2010,1,5,10,30,141
2010,1,5,11,0,106
2010,1,5,11,30,99
2010,1,5,12,0,108
2010,1,5,12,30,194
2010,1,5,13,0,115
2010,1,5,13,30,72
2010,1,5,14,0,90
2010,1,5,14,30,75
2010,1,5,15,0,102
2010,1,5,15,30,71
2010,1,5,16,0,40
2010,1,5,16,30,0
2010,1,5,17,0,0
2010,1,5,17,30,0
2010,1,5,18,0,0
2010,1,5,18,30,0
2010,1,5,19,0,0
2010,1,5,19,30,0
2010,1,5,20,0,0
2010,1,5,20,30,0
2010,1,5,21,0,0
2010,1,5,21,30,0
2010,1,5,22,0,0
2010,1,5,22,30,0
2010,1,5,23,0,0
2010,1,5,23,30,0
2010,1,6,0,0,0
2010,1,6,0,30,0
2010,1,6,1,0,0
2010,1,6,1,30,0
2010,1,6,2,0,0
2010,1,6,2,30,0
2010,1,6,3,0,0
2010,1,6,3,30,0
2010,1,6,4,0,0
2010,1,6,4,30,0
2010,1,6,5,0,0
2010,1,6,5,30,0
2010,1,6,6,0,0
2010,1,6,6,30,0
2010,1,6,7,0,0
2010,1,6,7,30,0
2010,1,6,8,0,16
2010,1,6,8,30,51
2010,1,6,9,0,100
2010,1,6,9,30,139
2010,1,6,10,0,81
2010,1,6,10,30,142
2010,1,6,11,0,191
2010,1,6,11,30,110
2010,1,6,12,0,121
2010,1,6,12,30,83
2010,1,6,13,0,91
2010,1,6,13,30,155
2010,1,6,14,0,150
2010,1,6,14,30,43
2010,1,6,15,0,233
2010,1,6,15,30,162
2010,1,6,16,0,92
2010,1,6,16,30,0
2010,1,6,17,0,0
2010,1,6,17,30,0
2010,1,6,18,0,0
2010,1,6,18,30,0
2010,1,6,19,0,0
2010,1,6,19,30,0
2010,1,6,20,0,0
2010,1,6,20,30,0
2010,1,6,21,0,0
2010,1,6,21,30,0
2010,1,6,22,0,0
2010,1,6,22,30,0
2010,1,6,23,0,0
2010,1,6,23,30,0
2010,1,7,0,0,0
2010,1,7,0,30,0
2010,1,7,1,0,0
2010,1,7,1,30,0
2010,1,7,2,0,0
2010,1,7,2,30,0
2010,1,7,3,0,0
2010,1,7,3,30,0
2010,1,7,4,0,0
2010,1,7,4,30,0
2010,1,7,5,0,0
2010,1,7,5,30,0
2010,1,7,6,0,0
2010,1,7,6,30,0
2010,1,7,7,0,0
2010,1,7,7,30,0
2010,1,7,8,0,30
2010,1,7,8,30,8
2010,1,7,9,0,171
2010,1,7,9,30,9
2010,1,7,10,0,28
2010,1,7,10,30,15
2010,1,7,11,0,24
2010,1,7,11,30,58
2010,1,7,12,0,76
2010,1,7,12,30,64
2010,1,7,13,0,44
2010,1,7,13,30,38
2010,1,7,14,0,39
2010,1,7,14,30,298
2010,1,7,15,0,235
2010,1,7,15,30,15
2010,1,7,16,0,8
2010,1,7,16,30,0
2010,1,7,17,0,0
2010,1,7,17,30,0
2010,1,7,18,0,0
2010,1,7,18,30,0
2010,1,7,19,0,0
2010,1,7,19,30,0
2010,1,7,20,0,0
2010,1,7,20,30,0
2010,1,7,21,0,0
2010,1,7,21,30,0
2010,1,7,22,0,0
2010,1,7,22,30,0
2010,1,7,23,0,0
2010,1,7,23,30,0
2010,1,8,0,0,0
2010,1,8,0,30,0
2010,1,8,1,0,0
2010,1,8,1,30,0
2010,1,8,2,0,0
2010,1,8,2,30,0
2010,1,8,3,0,0
2010,1,8,3,30,0
2010,1,8,4,0,0
2010,1,8,4,30,0
2010,1,8,5,0,0
2010,1,8,5,30,0
2010,1,8,6,0,0
2010,1,8,6,30,0
2010,1,8,7,0,0
2010,1,8,7,30,0
2010,1,8,8,0,31
2010,1,8,8,30,15
2010,1,8,9,0,54
2010,1,8,9,30,127
2010,1,8,10,0,308
2010,1,8,10,30,119
2010,1,8,11,0,403
2010,1,8,11,30,431
2010,1,8,12,0,68
2010,1,8,12,30,147
2010,1,8,13,0,188
2010,1,8,13,30,136
2010,1,8,14,0,91
2010,1,8,14,30,86
2010,1,8,15,0,240
2010,1,8,15,30,169
2010,1,8,16,0,98
2010,1,8,16,30,0
2010,1,8,17,0,0
2010,1,8,17,30,0
2010,1,8,18,0,0
2010,1,8,18,30,0
2010,1,8,19,0,0
2010,1,8,19,30,0
2010,1,8,20,0,0
2010,1,8,20,30,0
2010,1,8,21,0,0
2010,1,8,21,30,0
2010,1,8,22,0,0
2010,1,8,22,30,0
2010,1,8,23,0,0
2010,1,8,23,30,0
2010,1,9,0,0,0
2010,1,9,0,30,0
2010,1,9,1,0,0
2010,1,9,1,30,0
2010,1,9,2,0,0
2010,1,9,2,30,0
2010,1,9,3,0,0
2010,1,9,3,30,0
2010,1,9,4,0,0
2010,1,9,4,30,0
2010,1,9,5,0,0
2010,1,9,5,30,0
2010,1,9,6,0,0
2010,1,9,6,30,0
2010,1,9,7,0,0
2010,1,9,7,30,0
2010,1,9,8,0,34
2010,1,9,8,30,16
2010,1,9,9,0,58
2010,1,9,9,30,29
2010,1,9,10,0,107
2010,1,9,10,30,149
2010,1,9,11,0,184
2010,1,9,11,30,207
2010,1,9,12,0,209
2010,1,9,12,30,142
2010,1,9,13,0,144
2010,1,9,13,30,198
2010,1,9,14,0,105
2010,1,9,14,30,98
2010,1,9,15,0,51
2010,1,9,15,30,36
2010,1,9,16,0,21
2010,1,9,16,30,0
2010,1,9,17,0,0
2010,1,9,17,30,0
2010,1,9,18,0,0
2010,1,9,18,30,0
2010,1,9,19,0,0
2010,1,9,19,30,0
2010,1,9,20,0,0
2010,1,9,20,30,0
2010,1,9,21,0,0
2010,1,9,21,30,0
2010,1,9,22,0,0
2010,1,9,22,30,0
2010,1,9,23,0,0
2010,1,9,23,30,0
2010,1,10,0,0,0
2010,1,10,0,30,0
2010,1,10,1,0,0
2010,1,10,1,30,0
2010,1,10,2,0,0
2010,1,10,2,30,0
2010,1,10,3,0,0
2010,1,10,3,30,0
2010,1,10,4,0,0
2010,1,10,4,30,0
2010,1,10,5,0,0
2010,1,10,5,30,0
2010,1,10,6,0,0
2010,1,10,6,30,0
2010,1,10,7,0,0
2010,1,10,7,30,0
2010,1,10,8,0,11
2010,1,10,8,30,34
2010,1,10,9,0,51
2010,1,10,9,30,75
2010,1,10,10,0,94
2010,1,10,10,30,129
2010,1,10,11,0,144
2010,1,10,11,30,154
2010,1,10,12,0,159
2010,1,10,12,30,208
2010,1,10,13,0,201
2010,1,10,13,30,187
2010,1,10,14,0,131
2010,1,10,14,30,99
2010,1,10,15,0,249
2010,1,10,15,30,178
2010,1,10,16,0,105
2010,1,10,16,30,0
2010,1,10,17,0,0
2010,1,10,17,30,0
2010,1,10,18,0,0
2010,1,10,18,30,0
2010,1,10,19,0,0
2010,1,10,19,30,0
2010,1,10,20,0,0
2010,1,10,20,30,0
2010,1,10,21,0,0
2010,1,10,21,30,0
2010,1,10,22,0,0
2010,1,10,22,30,0
2010,1,10,23,0,0
2010,1,10,23,30,0
2010,1,11,0,0,0
2010,1,11,0,30,0
2010,1,11,1,0,0
2010,1,11,1,30,0
2010,1,11,2,0,0
2010,1,11,2,30,0
2010,1,11,3,0,0
2010,1,11,3,30,0
2010,1,11,4,0,0
2010,1,11,4,30,0
2010,1,11,5,0,0
2010,1,11,5,30,0
2010,1,11,6,0,0
2010,1,11,6,30,0
2010,1,11,7,0,0
2010,1,11,7,30,0
2010,1,11,8,0,18
2010,1,11,8,30,57
2010,1,11,9,0,110
2010,1,11,9,30,147
2010,1,11,10,0,120
2010,1,11,10,30,152
2010,1,11,11,0,409
2010,1,11,11,30,437
2010,1,11,12,0,152
2010,1,11,12,30,123
2010,1,11,13,0,87
2010,1,11,13,30,110
2010,1,11,14,0,155
2010,1,11,14,30,132
2010,1,11,15,0,147
2010,1,11,15,30,71
2010,1,11,16,0,104
2010,1,11,16,30,0
2010,1,11,17,0,0
2010,1,11,17,30,0
2010,1,11,18,0,0
2010,1,11,18,30,0
2010,1,11,19,0,0
2010,1,11,19,30,0
2010,1,11,20,0,0
2010,1,11,20,30,0
2010,1,11,21,0,0
2010,1,11,21,30,0
2010,1,11,22,0,0
2010,1,11,22,30,0
2010,1,11,23,0,0
2010,1,11,23,30,0
2010,1,12,0,0,0
2010,1,12,0,30,0
2010,1,12,1,0,0
2010,1,12,1,30,0
2010,1,12,2,0,0
2010,1,12,2,30,0
2010,1,12,3,0,0
2010,1,12,3,30,0
2010,1,12,4,0,0
2010,1,12,4,30,0
2010,1,12,5,0,0
2010,1,12,5,30,0
2010,1,12,6,0,0
2010,1,12,6,30,0
2010,1,12,7,0,0
2010,1,12,7,30,0
2010,1,12,8,0,1
2010,1,12,8,30,5
2010,1,12,9,0,8
2010,1,12,9,30,29
2010,1,12,10,0,28
2010,1,12,10,30,36
2010,1,12,11,0,44
2010,1,12,11,30,36
2010,1,12,12,0,48
2010,1,12,12,30,90
2010,1,12,13,0,27
2010,1,12,13,30,46
2010,1,12,14,0,34
2010,1,12,14,30,50
2010,1,12,15,0,48
2010,1,12,15,30,34
2010,1,12,16,0,20
2010,1,12,16,30,0
2010,1,12,17,0,0
2010,1,12,17,30,0
2010,1,12,18,0,0
2010,1,12,18,30,0
2010,1,12,19,0,0
2010,1,12,19,30,0
2010,1,12,20,0,0
2010,1,12,20,30,0
2010,1,12,21,0,0
2010,1,12,21,30,0
2010,1,12,22,0,0
2010,1,12,22,30,0
2010,1,12,23,0,0
2010,1,12,23,30,0
2010,1,13,0,0,0
2010,1,13,0,30,0
2010,1,13,1,0,0
2010,1,13,1,30,0
2010,1,13,2,0,0
2010,1,13,2,30,0
2010,1,13,3,0,0
2010,1,13,3,30,0
2010,1,13,4,0,0
2010,1,13,4,30,0
2010,1,13,5,0,0
2010,1,13,5,30,0
2010,1,13,6,0,0
2010,1,13,6,30,0
2010,1,13,7,0,0
2010,1,13,7,30,0
2010,1,13,8,0,2
2010,1,13,8,30,6
2010,1,13,9,0,31
2010,1,13,9,30,31
2010,1,13,10,0,59
2010,1,13,10,30,144
2010,1,13,11,0,150
2010,1,13,11,30,147
2010,1,13,12,0,194
2010,1,13,12,30,239
2010,1,13,13,0,295
2010,1,13,13,30,290
2010,1,13,14,0,215
2010,1,13,14,30,313
2010,1,13,15,0,250
2010,1,13,15,30,180
2010,1,13,16,0,108
2010,1,13,16,30,0
2010,1,13,17,0,0
2010,1,13,17,30,0
2010,1,13,18,0,0
2010,1,13,18,30,0
2010,1,13,19,0,0
2010,1,13,19,30,0
2010,1,13,20,0,0
2010,1,13,20,30,0
2010,1,13,21,0,0
2010,1,13,21,30,0
2010,1,13,22,0,0
2010,1,13,22,30,0
2010,1,13,23,0,0
2010,1,13,23,30,0
2010,1,14,0,0,0
2010,1,14,0,30,0
2010,1,14,1,0,0
2010,1,14,1,30,0
2010,1,14,2,0,0
2010,1,14,2,30,0
2010,1,14,3,0,0
2010,1,14,3,30,0
2010,1,14,4,0,0
2010,1,14,4,30,0
2010,1,14,5,0,0
2010,1,14,5,30,0
2010,1,14,6,0,0
2010,1,14,6,30,0
2010,1,14,7,0,0
2010,1,14,7,30,0
2010,1,14,8,0,33
2010,1,14,8,30,101
2010,1,14,9,0,175
2010,1,14,9,30,245
2010,1,14,10,0,309
2010,1,14,10,30,362
2010,1,14,11,0,404
2010,1,14,11,30,432
2010,1,14,12,0,447
2010,1,14,12,30,448
2010,1,14,13,0,434
2010,1,14,13,30,406
2010,1,14,14,0,365
2010,1,14,14,30,313
2010,1,14,15,0,250
2010,1,14,15,30,181
2010,1,14,16,0,109
2010,1,14,16,30,58
2010,1,14,17,0,0
2010,1,14,17,30,0
2010,1,14,18,0,0
2010,1,14,18,30,0
2010,1,14,19,0,0
2010,1,14,19,30,0
2010,1,14,20,0,0
2010,1,14,20,30,0
2010,1,14,21,0,0
2010,1,14,21,30,0
2010,1,14,22,0,0
2010,1,14,22,30,0
2010,1,14,23,0,0
2010,1,14,23,30,0
2010,1,15,0,0,0
2010,1,15,0,30,0
2010,1,15,1,0,0
2010,1,15,1,30,0
2010,1,15,2,0,0
2010,1,15,2,30,0
2010,1,15,3,0,0
2010,1,15,3,30,0
2010,1,15,4,0,0
2010,1,15,4,30,0
2010,1,15,5,0,0
2010,1,15,5,30,0
2010,1,15,6,0,0
2010,1,15,6,30,0
2010,1,15,7,0,0
2010,1,15,7,30,0
2010,1,15,8,0,34
2010,1,15,8,30,103
2010,1,15,9,0,177
2010,1,15,9,30,35
2010,1,15,10,0,90
2010,1,15,10,30,15
2010,1,15,11,0,23
2010,1,15,11,30,19
2010,1,15,12,0,21
2010,1,15,12,30,20
2010,1,15,13,0,31
2010,1,15,13,30,21
2010,1,15,14,0,24
2010,1,15,14,30,21
2010,1,15,15,0,16
2010,1,15,15,30,188
2010,1,15,16,0,115
2010,1,15,16,30,59
2010,1,15,17,0,0
2010,1,15,17,30,0
2010,1,15,18,0,0
2010,1,15,18,30,0
2010,1,15,19,0,0
2010,1,15,19,30,0
2010,1,15,20,0,0
2010,1,15,20,30,0
2010,1,15,21,0,0
2010,1,15,21,30,0
2010,1,15,22,0,0
2010,1,15,22,30,0
2010,1,15,23,0,0
2010,1,15,23,30,0
2010,1,16,0,0,0
2010,1,16,0,30,0
2010,1,16,1,0,0
2010,1,16,1,30,0
2010,1,16,2,0,0
2010,1,16,2,30,0
2010,1,16,3,0,0
2010,1,16,3,30,0
2010,1,16,4,0,0
2010,1,16,4,30,0
2010,1,16,5,0,0
2010,1,16,5,30,0
2010,1,16,6,0,0
2010,1,16,6,30,0
2010,1,16,7,0,0
2010,1,16,7,30,0
2010,1,16,8,0,37
2010,1,16,8,30,108
2010,1,16,9,0,184
2010,1,16,9,30,257
2010,1,16,10,0,323
2010,1,16,10,30,378
2010,1,16,11,0,421
2010,1,16,11,30,450
2010,1,16,12,0,465
2010,1,16,12,30,465
2010,1,16,13,0,341
2010,1,16,13,30,304
2010,1,16,14,0,278
2010,1,16,14,30,235
2010,1,16,15,0,262
2010,1,16,15,30,191
2010,1,16,16,0,118
2010,1,16,16,30,59
2010,1,16,17,0,0
2010,1,16,17,30,0
2010,1,16,18,0,0
2010,1,16,18,30,0
2010,1,16,19,0,0
2010,1,16,19,30,0
2010,1,16,20,0,0
2010,1,16,20,30,0
2010,1,16,21,0,0
2010,1,16,21,30,0
2010,1,16,22,0,0
2010,1,16,22,30,0
2010,1,16,23,0,0
2010,1,16,23,30,0
2010,1,17,0,0,0
2010,1,17,0,30,0
2010,1,17,1,0,0
2010,1,17,1,30,0
2010,1,17,2,0,0
2010,1,17,2,30,0
2010,1,17,3,0,0
2010,1,17,3,30,0
2010,1,17,4,0,0
2010,1,17,4,30,0
2010,1,17,5,0,0
2010,1,17,5,30,0
2010,1,17,6,0,0
2010,1,17,6,30,0
2010,1,17,7,0,0
2010,1,17,7,30,0
2010,1,17,8,0,19
2010,1,17,8,30,54
2010,1,17,9,0,125
2010,1,17,9,30,107
2010,1,17,10,0,148
2010,1,17,10,30,230
2010,1,17,11,0,192
2010,1,17,11,30,152
2010,1,17,12,0,126
2010,1,17,12,30,125
2010,1,17,13,0,91
2010,1,17,13,30,53
2010,1,17,14,0,52
2010,1,17,14,30,25
2010,1,17,15,0,15
2010,1,17,15,30,22
2010,1,17,16,0,14
2010,1,17,16,30,6
2010,1,17,17,0,0
2010,1,17,17,30,0
2010,1,17,18,0,0
2010,1,17,18,30,0
2010,1,17,19,0,0
2010,1,17,19,30,0
2010,1,17,20,0,0
2010,1,17,20,30,0
2010,1,17,21,0,0
2010,1,17,21,30,0
2010,1,17,22,0,0
2010,1,17,22,30,0
2010,1,17,23,0,0
2010,1,17,23,30,0
2010,1,18,0,0,0
2010,1,18,0,30,0
2010,1,18,1,0,0
2010,1,18,1,30,0
2010,1,18,2,0,0
2010,1,18,2,30,0
2010,1,18,3,0,0
2010,1,18,3,30,0
2010,1,18,4,0,0
2010,1,18,4,30,0
2010,1,18,5,0,0
2010,1,18,5,30,0
2010,1,18,6,0,0
2010,1,18,6,30,0
2010,1,18,7,0,0
2010,1,18,7,30,0
2010,1,18,8,0,38
2010,1,18,8,30,107
2010,1,18,9,0,182
2010,1,18,9,30,255
2010,1,18,10,0,39
2010,1,18,10,30,30
2010,1,18,11,0,30
2010,1,18,11,30,50
2010,1,18,12,0,52
2010,1,18,12,30,52
2010,1,18,13,0,50
2010,1,18,13,30,425
2010,1,18,14,0,384
2010,1,18,14,30,331
2010,1,18,15,0,268
2010,1,18,15,30,197
2010,1,18,16,0,123
2010,1,18,16,30,61
2010,1,18,17,0,0
2010,1,18,17,30,0
2010,1,18,18,0,0
2010,1,18,18,30,0
2010,1,18,19,0,0
2010,1,18,19,30,0
2010,1,18,20,0,0
2010,1,18,20,30,0
2010,1,18,21,0,0
2010,1,18,21,30,0
2010,1,18,22,0,0
2010,1,18,22,30,0
2010,1,18,23,0,0
2010,1,18,23,30,0
2010,1,19,0,0,0
2010,1,19,0,30,0
2010,1,19,1,0,0
2010,1,19,1,30,0
2010,1,19,2,0,0
2010,1,19,2,30,0
2010,1,19,3,0,0
2010,1,19,3,30,0
2010,1,19,4,0,0
2010,1,19,4,30,0
2010,1,19,5,0,0
2010,1,19,5,30,0
2010,1,19,6,0,0
2010,1,19,6,30,0
2010,1,19,7,0,0
2010,1,19,7,30,0
2010,1,19,8,0,6
2010,1,19,8,30,18
2010,1,19,9,0,31
2010,1,19,9,30,24
2010,1,19,10,0,56
2010,1,19,10,30,46
2010,1,19,11,0,101
2010,1,19,11,30,43
2010,1,19,12,0,42
2010,1,19,12,30,41
2010,1,19,13,0,22
2010,1,19,13,30,20
2010,1,19,14,0,33
2010,1,19,14,30,20
2010,1,19,15,0,25
2010,1,19,15,30,202
2010,1,19,16,0,127
2010,1,19,16,30,62
2010,1,19,17,0,0
2010,1,19,17,30,0
2010,1,19,18,0,0
2010,1,19,18,30,0
2010,1,19,19,0,0
2010,1,19,19,30,0
2010,1,19,20,0,0
2010,1,19,20,30,0
2010,1,19,21,0,0
2010,1,19,21,30,0
2010,1,19,22,0,0
2010,1,19,22,30,0
2010,1,19,23,0,0
2010,1,19,23,30,0
2010,1,20,0,0,0
2010,1,20,0,30,0
2010,1,20,1,0,0
2010,1,20,1,30,0
2010,1,20,2,0,0
2010,1,20,2,30,0
2010,1,20,3,0,0
2010,1,20,3,30,0
2010,1,20,4,0,0
2010,1,20,4,30,0
2010,1,20,5,0,0
2010,1,20,5,30,0
2010,1,20,6,0,0
2010,1,20,6,30,0
2010,1,20,7,0,0
2010,1,20,7,30,0
2010,1,20,8,0,15
2010,1,20,8,30,42
2010,1,20,9,0,11
2010,1,20,9,30,15
2010,1,20,10,0,19
2010,1,20,10,30,136
2010,1,20,11,0,151
2010,1,20,11,30,162
2010,1,20,12,0,167
2010,1,20,12,30,30
2010,1,20,13,0,29
2010,1,20,13,30,21
2010,1,20,14,0,83
2010,1,20,14,30,31
2010,1,20,15,0,22
2010,1,20,15,30,12
2010,1,20,16,0,133
2010,1,20,16,30,66
2010,1,20,17,0,0
2010,1,20,17,30,0
2010,1,20,18,0,0
2010,1,20,18,30,0
2010,1,20,19,0,0
2010,1,20,19,30,0
2010,1,20,20,0,0
2010,1,20,20,30,0
2010,1,20,21,0,0
2010,1,20,21,30,0
2010,1,20,22,0,0
2010,1,20,22,30,0
2010,1,20,23,0,0
2010,1,20,23,30,0
2010,1,21,0,0,0
2010,1,21,0,30,0
2010,1,21,1,0,0
2010,1,21,1,30,0
2010,1,21,2,0,0
2010,1,21,2,30,0
2010,1,21,3,0,0
2010,1,21,3,30,0
2010,1,21,4,0,0
2010,1,21,4,30,0
2010,1,21,5,0,0
2010,1,21,5,30,0
2010,1,21,6,0,0
2010,1,21,6,30,0
2010,1,21,7,0,0
2010,1,21,7,30,0
2010,1,21,8,0,45
2010,1,21,8,30,120
2010,1,21,9,0,199
2010,1,21,9,30,275
2010,1,21,10,0,343
2010,1,21,10,30,400
2010,1,21,11,0,445
