Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1148705,-,-,-,42.49,-76.5,-5,225,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI
2012,1,1,0,0,0
2012,1,1,0,30,0
2012,1,1,1,0,0
2012,1,1,1,30,0
2012,1,1,2,0,0
2012,1,1,2,30,0
2012,1,1,3,0,0
2012,1,1,3,30,0
2012,1,1,4,0,0
2012,1,1,4,30,0
2012,1,1,5,0,0
2012,1,1,5,30,0
2012,1,1,6,0,0
2012,1,1,6,30,0
2012,1,1,7,0,0
2012,1,1,7,30,0
2012,1,1,8,0,29
2012,1,1,8,30,43
2012,1,1,9,0,165
2012,1,1,9,30,233
2012,1,1,10,0,293
2012,1,1,10,30,344
2012,1,1,11,0,328
2012,1,1,11,30,407
2012,1,1,12,0,419
2012,1,1,12,30,406
2012,1,1,13,0,117
2012,1,1,13,30,15
2012,1,1,14,0,139
2012,1,1,14,30,82
2012,1,1,15,0,95
2012,1,1,15,30,64
2012,1,1,16,0,34
2012,1,1,16,30,0
2012,1,1,17,0,0
2012,1,1,17,30,0
2012,1,1,18,0,0
2012,1,1,18,30,0
2012,1,1,19,0,0
2012,1,1,19,30,0
2012,1,1,20,0,0
2012,1,1,20,30,0
2012,1,1,21,0,0
2012,1,1,21,30,0
2012,1,1,22,0,0
2012,1,1,22,30,0
2012,1,1,23,0,0
2012,1,1,23,30,0
2012,1,2,0,0,0
2012,1,2,0,30,0
2012,1,2,1,0,0
2012,1,2,1,30,0
2012,1,2,2,0,0
2012,1,2,2,30,0
2012,1,2,3,0,0
2012,1,2,3,30,0
2012,1,2,4,0,0
2012,1,2,4,30,0
2012,1,2,5,0,0
2012,1,2,5,30,0
2012,1,2,6,0,0
2012,1,2,6,30,0
2012,1,2,7,0,0
2012,1,2,7,30,0
2012,1,2,8,0,20
2012,1,2,8,30,64
2012,1,2,9,0,171
2012,1,2,9,30,56
2012,1,2,10,0,108
2012,1,2,10,30,101
2012,1,2,11,0,30
2012,1,2,11,30,37
2012,1,2,12,0,84
2012,1,2,12,30,94
2012,1,2,13,0,17
2012,1,2,13,30,120
2012,1,2,14,0,150
2012,1,2,14,30,172
2012,1,2,15,0,223
2012,1,2,15,30,111
2012,1,2,16,0,61
2012,1,2,16,30,0
2012,1,2,17,0,0
2012,1,2,17,30,0
2012,1,2,18,0,0
2012,1,2,18,30,0
2012,1,2,19,0,0
2012,1,2,19,30,0
2012,1,2,20,0,0
2012,1,2,20,30,0
2012,1,2,21,0,0
2012,1,2,21,30,0
2012,1,2,22,0,0
2012,1,2,22,30,0
2012,1,2,23,0,0
2012,1,2,23,30,0
2012,1,3,0,0,0
2012,1,3,0,30,0
2012,1,3,1,0,0
2012,1,3,1,30,0
2012,1,3,2,0,0
2012,1,3,2,30,0
2012,1,3,3,0,0
2012,1,3,3,30,0
2012,1,3,4,0,0
2012,1,3,4,30,0
2012,1,3,5,0,0
2012,1,3,5,30,0
2012,1,3,6,0,0
2012,1,3,6,30,0
2012,1,3,7,0,0
2012,1,3,7,30,0
2012,1,3,8,0,15
2012,1,3,8,30,49
2012,1,3,9,0,85
2012,1,3,9,30,121
2012,1,3,10,0,153
2012,1,3,10,30,183
2012,1,3,11,0,238
2012,1,3,11,30,304
2012,1,3,12,0,237
2012,1,3,12,30,227
2012,1,3,13,0,47
2012,1,3,13,30,49
2012,1,3,14,0,152
2012,1,3,14,30,225
2012,1,3,15,0,176
2012,1,3,15,30,73
2012,1,3,16,0,41
2012,1,3,16,30,0
2012,1,3,17,0,0
2012,1,3,17,30,0
2012,1,3,18,0,0
2012,1,3,18,30,0
2012,1,3,19,0,0
2012,1,3,19,30,0
2012,1,3,20,0,0
2012,1,3,20,30,0
2012,1,3,21,0,0
2012,1,3,21,30,0
2012,1,3,22,0,0
2012,1,3,22,30,0
2012,1,3,23,0,0
2012,1,3,23,30,0
2012,1,4,0,0,0
2012,1,4,0,30,0
2012,1,4,1,0,0
2012,1,4,1,30,0
2012,1,4,2,0,0
2012,1,4,2,30,0
2012,1,4,3,0,0
2012,1,4,3,30,0
2012,1,4,4,0,0
2012,1,4,4,30,0
2012,1,4,5,0,0
2012,1,4,5,30,0
2012,1,4,6,0,0
2012,1,4,6,30,0
2012,1,4,7,0,0
2012,1,4,7,30,0
2012,1,4,8,0,14
2012,1,4,8,30,48
2012,1,4,9,0,63
2012,1,4,9,30,240
2012,1,4,10,0,207
2012,1,4,10,30,191
2012,1,4,11,0,224
2012,1,4,11,30,112
2012,1,4,12,0,251
2012,1,4,12,30,304
2012,1,4,13,0,331
2012,1,4,13,30,310
2012,1,4,14,0,269
2012,1,4,14,30,211
2012,1,4,15,0,175
2012,1,4,15,30,121
2012,1,4,16,0,67
2012,1,4,16,30,0
2012,1,4,17,0,0
2012,1,4,17,30,0
2012,1,4,18,0,0
2012,1,4,18,30,0
2012,1,4,19,0,0
2012,1,4,19,30,0
2012,1,4,20,0,0
2012,1,4,20,30,0
2012,1,4,21,0,0
2012,1,4,21,30,0
2012,1,4,22,0,0
2012,1,4,22,30,0
2012,1,4,23,0,0
2012,1,4,23,30,0
2012,1,5,0,0,0
2012,1,5,0,30,0
2012,1,5,1,0,0
2012,1,5,1,30,0
2012,1,5,2,0,0
2012,1,5,2,30,0
2012,1,5,3,0,0
2012,1,5,3,30,0
2012,1,5,4,0,0
2012,1,5,4,30,0
2012,1,5,5,0,0
2012,1,5,5,30,0
2012,1,5,6,0,0
2012,1,5,6,30,0
2012,1,5,7,0,0
2012,1,5,7,30,0
2012,1,5,8,0,1
2012,1,5,8,30,4
2012,1,5,9,0,8
2012,1,5,9,30,27
2012,1,5,10,0,66
2012,1,5,10,30,56
2012,1,5,11,0,55
2012,1,5,11,30,61
2012,1,5,12,0,145
2012,1,5,12,30,110
2012,1,5,13,0,132
2012,1,5,13,30,103
2012,1,5,14,0,184
2012,1,5,14,30,67
2012,1,5,15,0,52
2012,1,5,15,30,20
2012,1,5,16,0,89
2012,1,5,16,30,0
2012,1,5,17,0,0
2012,1,5,17,30,0
2012,1,5,18,0,0
2012,1,5,18,30,0
2012,1,5,19,0,0
2012,1,5,19,30,0
2012,1,5,20,0,0
2012,1,5,20,30,0
2012,1,5,21,0,0
2012,1,5,21,30,0
2012,1,5,22,0,0
2012,1,5,22,30,0
2012,1,5,23,0,0
2012,1,5,23,30,0
2012,1,6,0,0,0
2012,1,6,0,30,0
2012,1,6,1,0,0
2012,1,6,1,30,0
2012,1,6,2,0,0
2012,1,6,2,30,0
2012,1,6,3,0,0
2012,1,6,3,30,0
2012,1,6,4,0,0
2012,1,6,4,30,0
2012,1,6,5,0,0
2012,1,6,5,30,0
2012,1,6,6,0,0
2012,1,6,6,30,0
2012,1,6,7,0,0
2012,1,6,7,30,0
2012,1,6,8,0,29
2012,1,6,8,30,94
2012,1,6,9,0,166
2012,1,6,9,30,235
2012,1,6,10,0,227
2012,1,6,10,30,267
2012,1,6,11,0,296
2012,1,6,11,30,313
2012,1,6,12,0,425
2012,1,6,12,30,423
2012,1,6,13,0,408
2012,1,6,13,30,378
2012,1,6,14,0,336
2012,1,6,14,30,283
2012,1,6,15,0,221
2012,1,6,15,30,154
2012,1,6,16,0,86
2012,1,6,16,30,0
2012,1,6,17,0,0
2012,1,6,17,30,0
2012,1,6,18,0,0
2012,1,6,18,30,0
2012,1,6,19,0,0
2012,1,6,19,30,0
2012,1,6,20,0,0
2012,1,6,20,30,0
2012,1,6,21,0,0
2012,1,6,21,30,0
2012,1,6,22,0,0
2012,1,6,22,30,0
2012,1,6,23,0,0
2012,1,6,23,30,0
2012,1,7,0,0,0
2012,1,7,0,30,0
2012,1,7,1,0,0
2012,1,7,1,30,0
2012,1,7,2,0,0
2012,1,7,2,30,0
2012,1,7,3,0,0
2012,1,7,3,30,0
2012,1,7,4,0,0
2012,1,7,4,30,0
2012,1,7,5,0,0
2012,1,7,5,30,0
2012,1,7,6,0,0
2012,1,7,6,30,0
2012,1,7,7,0,0
2012,1,7,7,30,0
2012,1,7,8,0,11
2012,1,7,8,30,36
2012,1,7,9,0,66
2012,1,7,9,30,145
2012,1,7,10,0,196
2012,1,7,10,30,236
2012,1,7,11,0,309
2012,1,7,11,30,307
2012,1,7,12,0,316
2012,1,7,12,30,310
2012,1,7,13,0,300
2012,1,7,13,30,385
2012,1,7,14,0,345
2012,1,7,14,30,293
2012,1,7,15,0,231
2012,1,7,15,30,163
2012,1,7,16,0,93
2012,1,7,16,30,0
2012,1,7,17,0,0
2012,1,7,17,30,0
2012,1,7,18,0,0
2012,1,7,18,30,0
2012,1,7,19,0,0
2012,1,7,19,30,0
2012,1,7,20,0,0
2012,1,7,20,30,0
2012,1,7,21,0,0
2012,1,7,21,30,0
2012,1,7,22,0,0
2012,1,7,22,30,0
2012,1,7,23,0,0
2012,1,7,23,30,0
2012,1,8,0,0,0
2012,1,8,0,30,0
2012,1,8,1,0,0
2012,1,8,1,30,0
2012,1,8,2,0,0
2012,1,8,2,30,0
2012,1,8,3,0,0
2012,1,8,3,30,0
2012,1,8,4,0,0
2012,1,8,4,30,0
2012,1,8,5,0,0
2012,1,8,5,30,0
2012,1,8,6,0,0
2012,1,8,6,30,0
2012,1,8,7,0,0
2012,1,8,7,30,0
2012,1,8,8,0,2
2012,1,8,8,30,8
2012,1,8,9,0,45
2012,1,8,9,30,65
2012,1,8,10,0,69
2012,1,8,10,30,70
2012,1,8,11,0,86
2012,1,8,11,30,92
2012,1,8,12,0,191
2012,1,8,12,30,159
2012,1,8,13,0,144
2012,1,8,13,30,259
2012,1,8,14,0,183
2012,1,8,14,30,197
2012,1,8,15,0,242
2012,1,8,15,30,109
2012,1,8,16,0,63
2012,1,8,16,30,0
2012,1,8,17,0,0
2012,1,8,17,30,0
2012,1,8,18,0,0
2012,1,8,18,30,0
2012,1,8,19,0,0
2012,1,8,19,30,0
2012,1,8,20,0,0
2012,1,8,20,30,0
2012,1,8,21,0,0
2012,1,8,21,30,0
2012,1,8,22,0,0
2012,1,8,22,30,0
2012,1,8,23,0,0
2012,1,8,23,30,0
2012,1,9,0,0,0
2012,1,9,0,30,0
2012,1,9,1,0,0
2012,1,9,1,30,0
2012,1,9,2,0,0
2012,1,9,2,30,0
2012,1,9,3,0,0
2012,1,9,3,30,0
2012,1,9,4,0,0
2012,1,9,4,30,0
2012,1,9,5,0,0
2012,1,9,5,30,0
2012,1,9,6,0,0
2012,1,9,6,30,0
2012,1,9,7,0,0
2012,1,9,7,30,0
2012,1,9,8,0,31
2012,1,9,8,30,100
2012,1,9,9,0,175
2012,1,9,9,30,247
2012,1,9,10,0,311
2012,1,9,10,30,364
2012,1,9,11,0,406
2012,1,9,11,30,434
2012,1,9,12,0,447
2012,1,9,12,30,447
2012,1,9,13,0,391
2012,1,9,13,30,328
2012,1,9,14,0,328
2012,1,9,14,30,276
2012,1,9,15,0,184
2012,1,9,15,30,159
2012,1,9,16,0,99
2012,1,9,16,30,0
2012,1,9,17,0,0
2012,1,9,17,30,0
2012,1,9,18,0,0
2012,1,9,18,30,0
2012,1,9,19,0,0
2012,1,9,19,30,0
2012,1,9,20,0,0
2012,1,9,20,30,0
2012,1,9,21,0,0
2012,1,9,21,30,0
2012,1,9,22,0,0
2012,1,9,22,30,0
2012,1,9,23,0,0
2012,1,9,23,30,0
2012,1,10,0,0,0
2012,1,10,0,30,0
2012,1,10,1,0,0
2012,1,10,1,30,0
2012,1,10,2,0,0
2012,1,10,2,30,0
2012,1,10,3,0,0
2012,1,10,3,30,0
2012,1,10,4,0,0
2012,1,10,4,30,0
2012,1,10,5,0,0
2012,1,10,5,30,0
2012,1,10,6,0,0
2012,1,10,6,30,0
2012,1,10,7,0,0
2012,1,10,7,30,0
2012,1,10,8,0,31
2012,1,10,8,30,5
2012,1,10,9,0,26
2012,1,10,9,30,30
2012,1,10,10,0,67
2012,1,10,10,30,80
2012,1,10,11,0,111
2012,1,10,11,30,206
2012,1,10,12,0,213
2012,1,10,12,30,92
2012,1,10,13,0,66
2012,1,10,13,30,136
2012,1,10,14,0,112
2012,1,10,14,30,95
2012,1,10,15,0,94
2012,1,10,15,30,63
2012,1,10,16,0,100
2012,1,10,16,30,0
2012,1,10,17,0,0
2012,1,10,17,30,0
2012,1,10,18,0,0
2012,1,10,18,30,0
2012,1,10,19,0,0
2012,1,10,19,30,0
2012,1,10,20,0,0
2012,1,10,20,30,0
2012,1,10,21,0,0
2012,1,10,21,30,0
2012,1,10,22,0,0
2012,1,10,22,30,0
2012,1,10,23,0,0
2012,1,10,23,30,0
2012,1,11,0,0,0
2012,1,11,0,30,0
2012,1,11,1,0,0
2012,1,11,1,30,0
2012,1,11,2,0,0
2012,1,11,2,30,0
2012,1,11,3,0,0
2012,1,11,3,30,0
2012,1,11,4,0,0
2012,1,11,4,30,0
2012,1,11,5,0,0
2012,1,11,5,30,0
2012,1,11,6,0,0
2012,1,11,6,30,0
2012,1,11,7,0,0
2012,1,11,7,30,0
2012,1,11,8,0,31
2012,1,11,8,30,99
2012,1,11,9,0,172
2012,1,11,9,30,243
2012,1,11,10,0,306
2012,1,11,10,30,359
2012,1,11,11,0,365
2012,1,11,11,30,388
2012,1,11,12,0,399
2012,1,11,12,30,441
2012,1,11,13,0,374
2012,1,11,13,30,363
2012,1,11,14,0,265
2012,1,11,14,30,223
2012,1,11,15,0,155
2012,1,11,15,30,116
2012,1,11,16,0,68
2012,1,11,16,30,0
2012,1,11,17,0,0
2012,1,11,17,30,0
2012,1,11,18,0,0
2012,1,11,18,30,0
2012,1,11,19,0,0
2012,1,11,19,30,0
2012,1,11,20,0,0
2012,1,11,20,30,0
2012,1,11,21,0,0
2012,1,11,21,30,0
2012,1,11,22,0,0
2012,1,11,22,30,0
2012,1,11,23,0,0
2012,1,11,23,30,0
2012,1,12,0,0,0
2012,1,12,0,30,0
2012,1,12,1,0,0
2012,1,12,1,30,0
2012,1,12,2,0,0
2012,1,12,2,30,0
2012,1,12,3,0,0
2012,1,12,3,30,0
2012,1,12,4,0,0
2012,1,12,4,30,0
2012,1,12,5,0,0
2012,1,12,5,30,0
2012,1,12,6,0,0
2012,1,12,6,30,0
2012,1,12,7,0,0
2012,1,12,7,30,0
2012,1,12,8,0,6
2012,1,12,8,30,21
2012,1,12,9,0,25
2012,1,12,9,30,83
2012,1,12,10,0,191
2012,1,12,10,30,350
2012,1,12,11,0,57
2012,1,12,11,30,154
2012,1,12,12,0,135
2012,1,12,12,30,135
2012,1,12,13,0,174
2012,1,12,13,30,85
2012,1,12,14,0,88
2012,1,12,14,30,15
2012,1,12,15,0,238
2012,1,12,15,30,170
2012,1,12,16,0,101
2012,1,12,16,30,0
2012,1,12,17,0,0
2012,1,12,17,30,0
2012,1,12,18,0,0
2012,1,12,18,30,0
2012,1,12,19,0,0
2012,1,12,19,30,0
2012,1,12,20,0,0
2012,1,12,20,30,0
2012,1,12,21,0,0
2012,1,12,21,30,0
2012,1,12,22,0,0
2012,1,12,22,30,0
2012,1,12,23,0,0
2012,1,12,23,30,0
2012,1,13,0,0,0
2012,1,13,0,30,0
2012,1,13,1,0,0
2012,1,13,1,30,0
2012,1,13,2,0,0
2012,1,13,2,30,0
2012,1,13,3,0,0
2012,1,13,3,30,0
2012,1,13,4,0,0
2012,1,13,4,30,0
2012,1,13,5,0,0
2012,1,13,5,30,0
2012,1,13,6,0,0
2012,1,13,6,30,0
2012,1,13,7,0,0
2012,1,13,7,30,0
2012,1,13,8,0,0
2012,1,13,8,30,1
2012,1,13,9,0,3
2012,1,13,9,30,4
2012,1,13,10,0,5
2012,1,13,10,30,28
2012,1,13,11,0,32
2012,1,13,11,30,90
2012,1,13,12,0,160
2012,1,13,12,30,141
2012,1,13,13,0,178
2012,1,13,13,30,112
2012,1,13,14,0,174
2012,1,13,14,30,48
2012,1,13,15,0,119
2012,1,13,15,30,44
2012,1,13,16,0,109
2012,1,13,16,30,0
2012,1,13,17,0,0
2012,1,13,17,30,0
2012,1,13,18,0,0
2012,1,13,18,30,0
2012,1,13,19,0,0
2012,1,13,19,30,0
2012,1,13,20,0,0
2012,1,13,20,30,0
2012,1,13,21,0,0
2012,1,13,21,30,0
2012,1,13,22,0,0
2012,1,13,22,30,0
2012,1,13,23,0,0
2012,1,13,23,30,0
2012,1,14,0,0,0
2012,1,14,0,30,0
2012,1,14,1,0,0
2012,1,14,1,30,0
2012,1,14,2,0,0
2012,1,14,2,30,0
2012,1,14,3,0,0
2012,1,14,3,30,0
2012,1,14,4,0,0
2012,1,14,4,30,0
2012,1,14,5,0,0
2012,1,14,5,30,0
2012,1,14,6,0,0
2012,1,14,6,30,0
2012,1,14,7,0,0
2012,1,14,7,30,0
2012,1,14,8,0,35
2012,1,14,8,30,18
2012,1,14,9,0,183
2012,1,14,9,30,44
2012,1,14,10,0,322
2012,1,14,10,30,137
2012,1,14,11,0,243
2012,1,14,11,30,337
2012,1,14,12,0,181
2012,1,14,12,30,251
2012,1,14,13,0,244
2012,1,14,13,30,228
2012,1,14,14,0,206
2012,1,14,14,30,153
2012,1,14,15,0,123
2012,1,14,15,30,90
2012,1,14,16,0,55
2012,1,14,16,30,67
2012,1,14,17,0,0
2012,1,14,17,30,0
2012,1,14,18,0,0
2012,1,14,18,30,0
2012,1,14,19,0,0
2012,1,14,19,30,0
2012,1,14,20,0,0
2012,1,14,20,30,0
2012,1,14,21,0,0
2012,1,14,21,30,0
2012,1,14,22,0,0
2012,1,14,22,30,0
2012,1,14,23,0,0
2012,1,14,23,30,0
2012,1,15,0,0,0
2012,1,15,0,30,0
2012,1,15,1,0,0
2012,1,15,1,30,0
2012,1,15,2,0,0
2012,1,15,2,30,0
2012,1,15,3,0,0
2012,1,15,3,30,0
2012,1,15,4,0,0
2012,1,15,4,30,0
2012,1,15,5,0,0
2012,1,15,5,30,0
2012,1,15,6,0,0
2012,1,15,6,30,0
2012,1,15,7,0,0
2012,1,15,7,30,0
2012,1,15,8,0,18
2012,1,15,8,30,54
2012,1,15,9,0,93
2012,1,15,9,30,129
2012,1,15,10,0,150
2012,1,15,10,30,155
2012,1,15,11,0,181
2012,1,15,11,30,93
2012,1,15,12,0,165
2012,1,15,12,30,220
2012,1,15,13,0,266
2012,1,15,13,30,438
2012,1,15,14,0,272
2012,1,15,14,30,231
2012,1,15,15,0,184
2012,1,15,15,30,201
2012,1,15,16,0,124
2012,1,15,16,30,67
2012,1,15,17,0,0
2012,1,15,17,30,0
2012,1,15,18,0,0
2012,1,15,18,30,0
2012,1,15,19,0,0
2012,1,15,19,30,0
2012,1,15,20,0,0
2012,1,15,20,30,0
2012,1,15,21,0,0
2012,1,15,21,30,0
2012,1,15,22,0,0
2012,1,15,22,30,0
2012,1,15,23,0,0
2012,1,15,23,30,0
2012,1,16,0,0,0
2012,1,16,0,30,0
2012,1,16,1,0,0
2012,1,16,1,30,0
2012,1,16,2,0,0
2012,1,16,2,30,0
2012,1,16,3,0,0
2012,1,16,3,30,0
2012,1,16,4,0,0
2012,1,16,4,30,0
2012,1,16,5,0,0
2012,1,16,5,30,0
2012,1,16,6,0,0
2012,1,16,6,30,0
2012,1,16,7,0,0
2012,1,16,7,30,0
2012,1,16,8,0,28
2012,1,16,8,30,81
2012,1,16,9,0,61
2012,1,16,9,30,131
2012,1,16,10,0,223
2012,1,16,10,30,243
2012,1,16,11,0,329
2012,1,16,11,30,342
2012,1,16,12,0,354
2012,1,16,12,30,376
2012,1,16,13,0,333
2012,1,16,13,30,163
2012,1,16,14,0,188
2012,1,16,14,30,324
2012,1,16,15,0,112
2012,1,16,15,30,87
2012,1,16,16,0,53
2012,1,16,16,30,27
2012,1,16,17,0,0
2012,1,16,17,30,0
2012,1,16,18,0,0
2012,1,16,18,30,0
2012,1,16,19,0,0
2012,1,16,19,30,0
2012,1,16,20,0,0
2012,1,16,20,30,0
2012,1,16,21,0,0
2012,1,16,21,30,0
2012,1,16,22,0,0
2012,1,16,22,30,0
2012,1,16,23,0,0
2012,1,16,23,30,0
2012,1,17,0,0,0
2012,1,17,0,30,0
2012,1,17,1,0,0
2012,1,17,1,30,0
2012,1,17,2,0,0
2012,1,17,2,30,0
2012,1,17,3,0,0
2012,1,17,3,30,0
2012,1,17,4,0,0
2012,1,17,4,30,0
2012,1,17,5,0,0
2012,1,17,5,30,0
2012,1,17,6,0,0
2012,1,17,6,30,0
2012,1,17,7,0,0
2012,1,17,7,30,0
2012,1,17,8,0,35
2012,1,17,8,30,4
2012,1,17,9,0,44
2012,1,17,9,30,61
2012,1,17,10,0,39
2012,1,17,10,30,46
2012,1,17,11,0,45
2012,1,17,11,30,55
2012,1,17,12,0,92
2012,1,17,12,30,154
2012,1,17,13,0,54
2012,1,17,13,30,37
2012,1,17,14,0,35
2012,1,17,14,30,59
2012,1,17,15,0,250
2012,1,17,15,30,183
2012,1,17,16,0,113
2012,1,17,16,30,57
2012,1,17,17,0,0
2012,1,17,17,30,0
2012,1,17,18,0,0
2012,1,17,18,30,0
2012,1,17,19,0,0
2012,1,17,19,30,0
2012,1,17,20,0,0
2012,1,17,20,30,0
2012,1,17,21,0,0
2012,1,17,21,30,0
2012,1,17,22,0,0
2012,1,17,22,30,0
2012,1,17,23,0,0
2012,1,17,23,30,0
2012,1,18,0,0,0
2012,1,18,0,30,0
2012,1,18,1,0,0
2012,1,18,1,30,0
2012,1,18,2,0,0
2012,1,18,2,30,0
2012,1,18,3,0,0
2012,1,18,3,30,0
2012,1,18,4,0,0
2012,1,18,4,30,0
2012,1,18,5,0,0
2012,1,18,5,30,0
2012,1,18,6,0,0
2012,1,18,6,30,0
2012,1,18,7,0,0
2012,1,18,7,30,0
2012,1,18,8,0,6
2012,1,18,8,30,16
2012,1,18,9,0,51
2012,1,18,9,30,80
2012,1,18,10,0,199
2012,1,18,10,30,233
2012,1,18,11,0,124
2012,1,18,11,30,120
2012,1,18,12,0,311
2012,1,18,12,30,210
2012,1,18,13,0,173
2012,1,18,13,30,256
2012,1,18,14,0,190
2012,1,18,14,30,234
2012,1,18,15,0,180
2012,1,18,15,30,214
2012,1,18,16,0,136
2012,1,18,16,30,69
2012,1,18,17,0,0
2012,1,18,17,30,0
2012,1,18,18,0,0
2012,1,18,18,30,0
2012,1,18,19,0,0
2012,1,18,19,30,0
2012,1,18,20,0,0
2012,1,18,20,30,0
2012,1,18,21,0,0
2012,1,18,21,30,0
2012,1,18,22,0,0
2012,1,18,22,30,0
2012,1,18,23,0,0
2012,1,18,23,30,0
2012,1,19,0,0,0
2012,1,19,0,30,0
2012,1,19,1,0,0
2012,1,19,1,30,0
2012,1,19,2,0,0
2012,1,19,2,30,0
2012,1,19,3,0,0
2012,1,19,3,30,0
2012,1,19,4,0,0
2012,1,19,4,30,0
2012,1,19,5,0,0
2012,1,19,5,30,0
2012,1,19,6,0,0
2012,1,19,6,30,0
2012,1,19,7,0,0
2012,1,19,7,30,0
2012,1,19,8,0,44
2012,1,19,8,30,120
2012,1,19,9,0,200
2012,1,19,9,30,276
2012,1,19,10,0,259
2012,1,19,10,30,295
2012,1,19,11,0,318
2012,1,19,11,30,301
2012,1,19,12,0,200
2012,1,19,12,30,157
2012,1,19,13,0,212
2012,1,19,13,30,192
2012,1,19,14,0,161
2012,1,19,14,30,130
2012,1,19,15,0,86
2012,1,19,15,30,63
2012,1,19,16,0,40
2012,1,19,16,30,20
2012,1,19,17,0,0
2012,1,19,17,30,0
2012,1,19,18,0,0
2012,1,19,18,30,0
2012,1,19,19,0,0
2012,1,19,19,30,0
2012,1,19,20,0,0
2012,1,19,20,30,0
2012,1,19,21,0,0
2012,1,19,21,30,0
2012,1,19,22,0,0
2012,1,19,22,30,0
2012,1,19,23,0,0
2012,1,19,23,30,0
2012,1,20,0,0,0
2012,1,20,0,30,0
2012,1,20,1,0,0
2012,1,20,1,30,0
2012,1,20,2,0,0
2012,1,20,2,30,0
2012,1,20,3,0,0
2012,1,20,3,30,0
2012,1,20,4,0,0
2012,1,20,4,30,0
2012,1,20,5,0,0
2012,1,20,5,30,0
2012,1,20,6,0,0
2012,1,20,6,30,0
2012,1,20,7,0,0
2012,1,20,7,30,0
2012,1,20,8,0,46
2012,1,20,8,30,123
2012,1,20,9,0,205
2012,1,20,9,30,282
2012,1,20,10,0,351
2012,1,20,10,30,208
2012,1,20,11,0,230
2012,1,20,11,30,181
2012,1,20,12,0,187
2012,1,20,12,30,170
2012,1,20,13,0,116
2012,1,20,13,30,194
2012,1,20,14,0,281
2012,1,20,14,30,255
2012,1,20,15,0,174
2012,1,20,15,30,157
2012,1,20,16,0,100
2012,1,20,16,30,50
2012,1,20,17,0,0
2012,1,20,17,30,0
2012,1,20,18,0,0
2012,1,20,18,30,0
2012,1,20,19,0,0
2012,1,20,19,30,0
2012,1,20,20,0,0
2012,1,20,20,30,0
2012,1,20,21,0,0
2012,1,20,21,30,0
2012,1,20,22,0,0
2012,1,20,22,30,0
2012,1,20,23,0,0
2012,1,20,23,30,0
2012,1,21,0,0,0
2012,1,21,0,30,0
2012,1,21,1,0,0
2012,1,21,1,30,0
2012,1,21,2,0,0
2012,1,21,2,30,0
2012,1,21,3,0,0
2012,1,21,3,30,0
2012,1,21,4,0,0
2012,1,21,4,30,0
2012,1,21,5,0,0
2012,1,21,5,30,0
2012,1,21,6,0,0
2012,1,21,6,30,0
2012,1,21,7,0,0
2012,1,21,7,30,0
2012,1,21,8,0,15
2012,1,21,8,30,40
2012,1,21,9,0,64
2012,1,21,9,30,66
2012,1,21,10,0,82
2012,1,21,10,30,92
2012,1,21,11,0,138
2012,1,21,11,30,148
2012,1,21,12,0,341
2012,1,21,12,30,343
2012,1,21,13,0,472
2012,1,21,13,30,445
2012,1,21,14,0,295
2012,1,21,14,30,352
2012,1,21,15,0,197
2012,1,21,15,30,216
2012,1,21,16,0,140
2012,1,21,16,30,71
2012,1,21,17,0,0
2012,1,21,17,30,0
2012,1,21,18,0,0
2012,1,21,18,30,0
2012,1,21,19,0,0
2012,1,21,19,30,0
2012,1,21,20,0,0
2012,1,21,20,30,0
2012,1,21,21,0,0
2012,1,21,21,30,0
2012,1,21,22,0,0
2012,1,21,22,30,0
2012,1,21,23,0,0
2012,1,21,23,30,0
2012,1,22,0,0,0
2012,1,22,0,30,0
2012,1,22,1,0,0
2012,1,22,1,30,0
2012,1,22,2,0,0
2012,1,22,2,30,0
2012,1,22,3,0,0
2012,1,22,3,30,0
2012,1,22,4,0,0
2012,1,22,4,30,0
2012,1,22,5,0,0
2012,1,22,5,30,0
2012,1,22,6,0,0
2012,1,22,6,30,0
2012,1,22,7,0,0
2012,1,22,7,30,0
2012,1,22,8,0,35
2012,1,22,8,30,93
2012,1,22,9,0,159
2012,1,22,9,30,160
2012,1,22,10,0,262
2012,1,22,10,30,328
